,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
6770,0.0786,https://api.spotify.com/v1/audio-analysis/0SaHDg4oySbJ0OVgPz52uC,0.776,307438.0,0.902,0SaHDg4oySbJ0OVgPz52uC,0.00674,6.0,0.0536,-4.453,0.0,0.0603,126.955,4.0,https://api.spotify.com/v1/tracks/0SaHDg4oySbJ0OVgPz52uC,audio_features,spotify:track:0SaHDg4oySbJ0OVgPz52uC,0.736
6771,0.0586,https://api.spotify.com/v1/audio-analysis/4vvCskWALjKcJaWqhx8ZxO,0.442,266507.0,0.269,4vvCskWALjKcJaWqhx8ZxO,0.0024,5.0,0.0989,-14.201,1.0,0.0337,114.194,4.0,https://api.spotify.com/v1/tracks/4vvCskWALjKcJaWqhx8ZxO,audio_features,spotify:track:4vvCskWALjKcJaWqhx8ZxO,0.0849
6772,0.0146,https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR,0.417,171693.0,0.849,3VEFybccRTeWSZRkJxDuNR,0.000387,1.0,0.0673,-4.199,0.0,0.0481,94.267,4.0,https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR,audio_features,spotify:track:3VEFybccRTeWSZRkJxDuNR,0.56
6773,0.329,https://api.spotify.com/v1/audio-analysis/1S14j6I0RrdQoxrm7zZNHL,0.49,288267.0,0.354,1S14j6I0RrdQoxrm7zZNHL,3.31e-05,7.0,0.333,-14.953,0.0,0.0434,138.651,4.0,https://api.spotify.com/v1/tracks/1S14j6I0RrdQoxrm7zZNHL,audio_features,spotify:track:1S14j6I0RrdQoxrm7zZNHL,0.386
6774,0.0164,https://api.spotify.com/v1/audio-analysis/6XmpvInnm4EgCUgXMTqIRR,0.321,362200.0,0.457,6XmpvInnm4EgCUgXMTqIRR,3.1e-05,11.0,0.19,-13.915,1.0,0.0375,86.884,4.0,https://api.spotify.com/v1/tracks/6XmpvInnm4EgCUgXMTqIRR,audio_features,spotify:track:6XmpvInnm4EgCUgXMTqIRR,0.243
6775,0.758,https://api.spotify.com/v1/audio-analysis/2ycbwIAafDGEdetPh2BU8f,0.704,255773.0,0.689,2ycbwIAafDGEdetPh2BU8f,0.000434,1.0,0.397,-4.402,1.0,0.0306,115.385,4.0,https://api.spotify.com/v1/tracks/2ycbwIAafDGEdetPh2BU8f,audio_features,spotify:track:2ycbwIAafDGEdetPh2BU8f,0.513
6776,0.603,https://api.spotify.com/v1/audio-analysis/3CfSvpuNeWbiM1vjZwWXRq,0.77,295467.0,0.442,3CfSvpuNeWbiM1vjZwWXRq,0.0,0.0,0.0779,-7.998,1.0,0.026,104.228,3.0,https://api.spotify.com/v1/tracks/3CfSvpuNeWbiM1vjZwWXRq,audio_features,spotify:track:3CfSvpuNeWbiM1vjZwWXRq,0.607
6777,0.0477,https://api.spotify.com/v1/audio-analysis/0ZhSQIDIv0CWVc0Vt1aiBm,0.53,288507.0,0.831,0ZhSQIDIv0CWVc0Vt1aiBm,1.83e-06,9.0,0.117,-4.311,1.0,0.0419,166.919,4.0,https://api.spotify.com/v1/tracks/0ZhSQIDIv0CWVc0Vt1aiBm,audio_features,spotify:track:0ZhSQIDIv0CWVc0Vt1aiBm,0.795
6778,0.241,https://api.spotify.com/v1/audio-analysis/3fU2vOTRliELG90JJzduYz,0.536,410600.0,0.437,3fU2vOTRliELG90JJzduYz,0.000269,1.0,0.0861,-11.343,0.0,0.0288,173.586,4.0,https://api.spotify.com/v1/tracks/3fU2vOTRliELG90JJzduYz,audio_features,spotify:track:3fU2vOTRliELG90JJzduYz,0.175
6779,0.282,https://api.spotify.com/v1/audio-analysis/4qD8RygKB5VpKxwvjOyTDD,0.717,336533.0,0.377,4qD8RygKB5VpKxwvjOyTDD,0.0,4.0,0.138,-8.68,1.0,0.0288,120.036,4.0,https://api.spotify.com/v1/tracks/4qD8RygKB5VpKxwvjOyTDD,audio_features,spotify:track:4qD8RygKB5VpKxwvjOyTDD,0.164
6780,0.43,https://api.spotify.com/v1/audio-analysis/2AtBXRPCZhtIqSGF5ap33B,0.686,321000.0,0.454,2AtBXRPCZhtIqSGF5ap33B,0.00021,10.0,0.286,-10.928,0.0,0.0328,131.977,4.0,https://api.spotify.com/v1/tracks/2AtBXRPCZhtIqSGF5ap33B,audio_features,spotify:track:2AtBXRPCZhtIqSGF5ap33B,0.638
6781,0.0738,https://api.spotify.com/v1/audio-analysis/2y0H0D5VN5YFk7aAu6QtFx,0.651,264158.0,0.38,2y0H0D5VN5YFk7aAu6QtFx,1.01e-06,3.0,0.0906,-10.573,0.0,0.0288,141.81,4.0,https://api.spotify.com/v1/tracks/2y0H0D5VN5YFk7aAu6QtFx,audio_features,spotify:track:2y0H0D5VN5YFk7aAu6QtFx,0.516
6782,0.127,https://api.spotify.com/v1/audio-analysis/4G4WwlOsBK0UlhdPQM5Axt,0.695,244400.0,0.584,4G4WwlOsBK0UlhdPQM5Axt,0.0,1.0,0.101,-8.561,1.0,0.0999,89.989,4.0,https://api.spotify.com/v1/tracks/4G4WwlOsBK0UlhdPQM5Axt,audio_features,spotify:track:4G4WwlOsBK0UlhdPQM5Axt,0.386
6783,0.0559,https://api.spotify.com/v1/audio-analysis/5MLRKaTkRlnCfXun8x7JV8,0.804,244200.0,0.866,5MLRKaTkRlnCfXun8x7JV8,0.000312,6.0,0.971,-7.886,0.0,0.0757,106.785,4.0,https://api.spotify.com/v1/tracks/5MLRKaTkRlnCfXun8x7JV8,audio_features,spotify:track:5MLRKaTkRlnCfXun8x7JV8,0.835
6784,0.0106,https://api.spotify.com/v1/audio-analysis/3Mu5nGJNRiDWdFgHV3OuIo,0.741,302360.0,0.763,3Mu5nGJNRiDWdFgHV3OuIo,0.0,7.0,0.201,-6.514,1.0,0.11,84.992,4.0,https://api.spotify.com/v1/tracks/3Mu5nGJNRiDWdFgHV3OuIo,audio_features,spotify:track:3Mu5nGJNRiDWdFgHV3OuIo,0.449
6785,0.0079,https://api.spotify.com/v1/audio-analysis/4KazaC4HTYKJarG7jfaLYY,0.691,304160.0,0.731,4KazaC4HTYKJarG7jfaLYY,1.11e-05,0.0,0.108,-9.675,1.0,0.0371,123.044,4.0,https://api.spotify.com/v1/tracks/4KazaC4HTYKJarG7jfaLYY,audio_features,spotify:track:4KazaC4HTYKJarG7jfaLYY,0.827
6786,0.425,https://api.spotify.com/v1/audio-analysis/0JVeSuoJzA8O8zbkZmZMPT,0.656,302693.0,0.733,0JVeSuoJzA8O8zbkZmZMPT,0.0,9.0,0.0712,-6.87,1.0,0.031,104.999,4.0,https://api.spotify.com/v1/tracks/0JVeSuoJzA8O8zbkZmZMPT,audio_features,spotify:track:0JVeSuoJzA8O8zbkZmZMPT,0.429
6787,0.0136,https://api.spotify.com/v1/audio-analysis/1xNmF1Uep5OGutizZSbKvd,0.474,321400.0,0.502,1xNmF1Uep5OGutizZSbKvd,1.31e-05,9.0,0.119,-7.988,1.0,0.0254,87.612,4.0,https://api.spotify.com/v1/tracks/1xNmF1Uep5OGutizZSbKvd,audio_features,spotify:track:1xNmF1Uep5OGutizZSbKvd,0.366
6788,5.76e-05,https://api.spotify.com/v1/audio-analysis/1DVZaj4PFC7w9jSBNyFnET,0.464,291820.0,0.712,1DVZaj4PFC7w9jSBNyFnET,0.902,2.0,0.335,-9.195,1.0,0.026,104.052,4.0,https://api.spotify.com/v1/tracks/1DVZaj4PFC7w9jSBNyFnET,audio_features,spotify:track:1DVZaj4PFC7w9jSBNyFnET,0.191
6789,0.132,https://api.spotify.com/v1/audio-analysis/0RdpN5cjHSlC2tOmnphkF2,0.652,237520.0,0.542,0RdpN5cjHSlC2tOmnphkF2,0.0,0.0,0.16,-6.115,1.0,0.054,80.991,4.0,https://api.spotify.com/v1/tracks/0RdpN5cjHSlC2tOmnphkF2,audio_features,spotify:track:0RdpN5cjHSlC2tOmnphkF2,0.361
6790,0.0748,https://api.spotify.com/v1/audio-analysis/6fRZ8PfNv99dZ2r1rTHFrL,0.605,224864.0,0.45,6fRZ8PfNv99dZ2r1rTHFrL,0.423,4.0,0.347,-8.374,1.0,0.0297,89.062,4.0,https://api.spotify.com/v1/tracks/6fRZ8PfNv99dZ2r1rTHFrL,audio_features,spotify:track:6fRZ8PfNv99dZ2r1rTHFrL,0.213
6791,0.0718,https://api.spotify.com/v1/audio-analysis/3Ekm2NhAQMKtPtHYPcXdV4,0.418,257480.0,0.383,3Ekm2NhAQMKtPtHYPcXdV4,0.0177,4.0,0.0896,-11.782,1.0,0.0257,87.773,4.0,https://api.spotify.com/v1/tracks/3Ekm2NhAQMKtPtHYPcXdV4,audio_features,spotify:track:3Ekm2NhAQMKtPtHYPcXdV4,0.36
6792,0.291,https://api.spotify.com/v1/audio-analysis/1xvJIwBnxDMhf4wODEhaz9,0.779,243624.0,0.767,1xvJIwBnxDMhf4wODEhaz9,0.0,8.0,0.221,-5.886,1.0,0.0516,87.006,4.0,https://api.spotify.com/v1/tracks/1xvJIwBnxDMhf4wODEhaz9,audio_features,spotify:track:1xvJIwBnxDMhf4wODEhaz9,0.784
6793,0.184,https://api.spotify.com/v1/audio-analysis/7jvcHycG8CrXaHnr0NSYSP,0.785,259467.0,0.513,7jvcHycG8CrXaHnr0NSYSP,1.01e-05,9.0,0.0562,-8.186,1.0,0.298,182.08,4.0,https://api.spotify.com/v1/tracks/7jvcHycG8CrXaHnr0NSYSP,audio_features,spotify:track:7jvcHycG8CrXaHnr0NSYSP,0.783
6794,0.0997,https://api.spotify.com/v1/audio-analysis/0MXNzVX7zTva4U569d5oOq,0.634,260440.0,0.598,0MXNzVX7zTva4U569d5oOq,0.00035,2.0,0.298,-10.415,1.0,0.0962,83.082,4.0,https://api.spotify.com/v1/tracks/0MXNzVX7zTva4U569d5oOq,audio_features,spotify:track:0MXNzVX7zTva4U569d5oOq,0.721
6795,0.0351,https://api.spotify.com/v1/audio-analysis/3jL4onzSw31cbGqj44I2fu,0.833,243800.0,0.704,3jL4onzSw31cbGqj44I2fu,0.000309,4.0,0.123,-7.107,1.0,0.181,101.407,4.0,https://api.spotify.com/v1/tracks/3jL4onzSw31cbGqj44I2fu,audio_features,spotify:track:3jL4onzSw31cbGqj44I2fu,0.651
6796,0.284,https://api.spotify.com/v1/audio-analysis/6h5CkfyFR5bLcxK6eWIQkl,0.655,286933.0,0.78,6h5CkfyFR5bLcxK6eWIQkl,0.0,11.0,0.381,-5.013,0.0,0.155,82.988,4.0,https://api.spotify.com/v1/tracks/6h5CkfyFR5bLcxK6eWIQkl,audio_features,spotify:track:6h5CkfyFR5bLcxK6eWIQkl,0.732
6797,0.301,https://api.spotify.com/v1/audio-analysis/3RllcLAO0QGXvdrwt5BktK,0.859,335296.0,0.754,3RllcLAO0QGXvdrwt5BktK,5.03e-06,10.0,0.322,-7.148,0.0,0.29,95.071,4.0,https://api.spotify.com/v1/tracks/3RllcLAO0QGXvdrwt5BktK,audio_features,spotify:track:3RllcLAO0QGXvdrwt5BktK,0.691
6798,0.0971,https://api.spotify.com/v1/audio-analysis/6nRV46vbiHE5tTnS4VmKk7,0.62,258400.0,0.79,6nRV46vbiHE5tTnS4VmKk7,0.0,2.0,0.0962,-6.694,1.0,0.0299,110.372,4.0,https://api.spotify.com/v1/tracks/6nRV46vbiHE5tTnS4VmKk7,audio_features,spotify:track:6nRV46vbiHE5tTnS4VmKk7,0.517
6799,0.034,https://api.spotify.com/v1/audio-analysis/38bTjekNUk3TMLeJbQmQ4H,0.777,203067.0,0.46,38bTjekNUk3TMLeJbQmQ4H,1.17e-05,0.0,0.321,-10.794,1.0,0.307,91.32,4.0,https://api.spotify.com/v1/tracks/38bTjekNUk3TMLeJbQmQ4H,audio_features,spotify:track:38bTjekNUk3TMLeJbQmQ4H,0.777
6800,0.44,https://api.spotify.com/v1/audio-analysis/0glZGbyIsHgVTjZZZvqfxa,0.722,191611.0,0.458,0glZGbyIsHgVTjZZZvqfxa,0.000477,4.0,0.101,-11.407,1.0,0.031,110.92,4.0,https://api.spotify.com/v1/tracks/0glZGbyIsHgVTjZZZvqfxa,audio_features,spotify:track:0glZGbyIsHgVTjZZZvqfxa,0.582
6801,0.479,https://api.spotify.com/v1/audio-analysis/0Fb8sdyNluLawg08N1zs48,0.601,281067.0,0.545,0Fb8sdyNluLawg08N1zs48,0.000224,4.0,0.0975,-9.972,0.0,0.0311,89.79,4.0,https://api.spotify.com/v1/tracks/0Fb8sdyNluLawg08N1zs48,audio_features,spotify:track:0Fb8sdyNluLawg08N1zs48,0.247
6802,0.537,https://api.spotify.com/v1/audio-analysis/5qQDNbNAsM6lANcX2y8rjR,0.653,323200.0,0.488,5qQDNbNAsM6lANcX2y8rjR,0.0,11.0,0.159,-6.419,1.0,0.0444,120.117,4.0,https://api.spotify.com/v1/tracks/5qQDNbNAsM6lANcX2y8rjR,audio_features,spotify:track:5qQDNbNAsM6lANcX2y8rjR,0.307
6803,0.677,https://api.spotify.com/v1/audio-analysis/5GzvRkqXRZgy8EUgHOlsbt,0.425,271600.0,0.427,5GzvRkqXRZgy8EUgHOlsbt,0.0,0.0,0.598,-9.027,1.0,0.0282,86.043,4.0,https://api.spotify.com/v1/tracks/5GzvRkqXRZgy8EUgHOlsbt,audio_features,spotify:track:5GzvRkqXRZgy8EUgHOlsbt,0.198
6804,0.0445,https://api.spotify.com/v1/audio-analysis/72dGR173qzIBT1qOUQn52F,0.801,328747.0,0.537,72dGR173qzIBT1qOUQn52F,0.0657,10.0,0.109,-5.975,0.0,0.156,91.319,4.0,https://api.spotify.com/v1/tracks/72dGR173qzIBT1qOUQn52F,audio_features,spotify:track:72dGR173qzIBT1qOUQn52F,0.759
6805,0.00415,https://api.spotify.com/v1/audio-analysis/0x0SqIprThQiXyg8Lp0LAI,0.808,589952.0,0.608,0x0SqIprThQiXyg8Lp0LAI,0.000364,11.0,0.064,-11.101,0.0,0.0868,126.032,4.0,https://api.spotify.com/v1/tracks/0x0SqIprThQiXyg8Lp0LAI,audio_features,spotify:track:0x0SqIprThQiXyg8Lp0LAI,0.627
6806,0.394,https://api.spotify.com/v1/audio-analysis/5Bmg1NTCya3o9ldNRyD981,0.566,266373.0,0.759,5Bmg1NTCya3o9ldNRyD981,7.89e-06,5.0,0.0753,-9.091,0.0,0.0462,78.952,4.0,https://api.spotify.com/v1/tracks/5Bmg1NTCya3o9ldNRyD981,audio_features,spotify:track:5Bmg1NTCya3o9ldNRyD981,0.916
6807,0.0259,https://api.spotify.com/v1/audio-analysis/3H3dlRPB8IIVpt3zjLUb03,0.731,188240.0,0.864,3H3dlRPB8IIVpt3zjLUb03,7.02e-05,2.0,0.252,-7.736,1.0,0.476,93.993,4.0,https://api.spotify.com/v1/tracks/3H3dlRPB8IIVpt3zjLUb03,audio_features,spotify:track:3H3dlRPB8IIVpt3zjLUb03,0.736
6808,0.349,https://api.spotify.com/v1/audio-analysis/5X48562lzIHeCKKLLSIGMm,0.711,284707.0,0.436,5X48562lzIHeCKKLLSIGMm,0.0,5.0,0.111,-11.68,0.0,0.0659,88.088,4.0,https://api.spotify.com/v1/tracks/5X48562lzIHeCKKLLSIGMm,audio_features,spotify:track:5X48562lzIHeCKKLLSIGMm,0.556
6809,0.0355,https://api.spotify.com/v1/audio-analysis/2lp8xjq0WTm3HZKHuDEweg,0.8,236067.0,0.361,2lp8xjq0WTm3HZKHuDEweg,3.75e-06,6.0,0.0668,-10.849,0.0,0.0635,93.059,4.0,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,audio_features,spotify:track:2lp8xjq0WTm3HZKHuDEweg,0.888
6810,0.0952,https://api.spotify.com/v1/audio-analysis/5sIzSNxjMHT4oOajhanNVY,0.72,211400.0,0.559,5sIzSNxjMHT4oOajhanNVY,0.0148,10.0,0.172,-7.519,0.0,0.259,97.865,4.0,https://api.spotify.com/v1/tracks/5sIzSNxjMHT4oOajhanNVY,audio_features,spotify:track:5sIzSNxjMHT4oOajhanNVY,0.587
6811,0.567,https://api.spotify.com/v1/audio-analysis/3rXdABev6vQtBCElztIl7m,0.613,197667.0,0.355,3rXdABev6vQtBCElztIl7m,0.0,6.0,0.0909,-8.218,1.0,0.0247,135.622,4.0,https://api.spotify.com/v1/tracks/3rXdABev6vQtBCElztIl7m,audio_features,spotify:track:3rXdABev6vQtBCElztIl7m,0.139
6812,0.00164,https://api.spotify.com/v1/audio-analysis/67EJJfVy93Hlyo3Z742Ka7,0.695,321907.0,0.772,67EJJfVy93Hlyo3Z742Ka7,4.6e-05,10.0,0.0507,-5.351,0.0,0.0446,97.298,4.0,https://api.spotify.com/v1/tracks/67EJJfVy93Hlyo3Z742Ka7,audio_features,spotify:track:67EJJfVy93Hlyo3Z742Ka7,0.496
6813,0.589,https://api.spotify.com/v1/audio-analysis/4x6gUDeNzAB273nhsNIeuG,0.646,248893.0,0.721,4x6gUDeNzAB273nhsNIeuG,2.04e-06,10.0,0.277,-9.158,1.0,0.0413,83.72,4.0,https://api.spotify.com/v1/tracks/4x6gUDeNzAB273nhsNIeuG,audio_features,spotify:track:4x6gUDeNzAB273nhsNIeuG,0.699
6814,0.0235,https://api.spotify.com/v1/audio-analysis/2W2vmNmTLERMWT9XBxm35E,0.719,254560.0,0.631,2W2vmNmTLERMWT9XBxm35E,0.702,6.0,0.0686,-7.411,1.0,0.0451,80.126,4.0,https://api.spotify.com/v1/tracks/2W2vmNmTLERMWT9XBxm35E,audio_features,spotify:track:2W2vmNmTLERMWT9XBxm35E,0.45
6815,0.117,https://api.spotify.com/v1/audio-analysis/5gicRUL0rgbVilJrFcfBFG,0.801,367467.0,0.72,5gicRUL0rgbVilJrFcfBFG,0.000869,5.0,0.115,-6.137,1.0,0.0347,98.746,4.0,https://api.spotify.com/v1/tracks/5gicRUL0rgbVilJrFcfBFG,audio_features,spotify:track:5gicRUL0rgbVilJrFcfBFG,0.71
6816,0.405,https://api.spotify.com/v1/audio-analysis/5K1RCr56Rc52KCfuuarXRq,0.64,403493.0,0.578,5K1RCr56Rc52KCfuuarXRq,0.000801,10.0,0.108,-8.372,1.0,0.0228,96.032,4.0,https://api.spotify.com/v1/tracks/5K1RCr56Rc52KCfuuarXRq,audio_features,spotify:track:5K1RCr56Rc52KCfuuarXRq,0.576
6817,0.489,https://api.spotify.com/v1/audio-analysis/1twZmSQs1ZsWBR0aikJSqI,0.576,273369.0,0.808,1twZmSQs1ZsWBR0aikJSqI,0.00233,1.0,0.165,-5.622,1.0,0.0375,71.877,4.0,https://api.spotify.com/v1/tracks/1twZmSQs1ZsWBR0aikJSqI,audio_features,spotify:track:1twZmSQs1ZsWBR0aikJSqI,0.278
6818,0.591,https://api.spotify.com/v1/audio-analysis/01rYWOpu72uFQORnWN84C3,0.631,249920.0,0.536,01rYWOpu72uFQORnWN84C3,0.0,6.0,0.108,-7.194,1.0,0.0586,59.999,4.0,https://api.spotify.com/v1/tracks/01rYWOpu72uFQORnWN84C3,audio_features,spotify:track:01rYWOpu72uFQORnWN84C3,0.831
6819,5.01e-05,https://api.spotify.com/v1/audio-analysis/1EzeXGaZdqsA4Nst1AIAL2,0.389,257707.0,0.705,1EzeXGaZdqsA4Nst1AIAL2,0.86,10.0,0.09,-10.331,0.0,0.0553,122.154,4.0,https://api.spotify.com/v1/tracks/1EzeXGaZdqsA4Nst1AIAL2,audio_features,spotify:track:1EzeXGaZdqsA4Nst1AIAL2,0.565
6820,0.202,https://api.spotify.com/v1/audio-analysis/1GwdUrz7DujSedNxnzVfqI,0.741,219307.0,0.953,1GwdUrz7DujSedNxnzVfqI,0.00684,0.0,0.0954,-6.969,0.0,0.0333,135.002,4.0,https://api.spotify.com/v1/tracks/1GwdUrz7DujSedNxnzVfqI,audio_features,spotify:track:1GwdUrz7DujSedNxnzVfqI,0.74
6821,0.128,https://api.spotify.com/v1/audio-analysis/61IgymTakhU2iTYtvdT4bO,0.776,262693.0,0.417,61IgymTakhU2iTYtvdT4bO,0.00178,5.0,0.253,-11.489,1.0,0.0319,102.03,4.0,https://api.spotify.com/v1/tracks/61IgymTakhU2iTYtvdT4bO,audio_features,spotify:track:61IgymTakhU2iTYtvdT4bO,0.406
6822,0.386,https://api.spotify.com/v1/audio-analysis/3pXUar0YEshH5Zzm7a5LuB,0.672,295253.0,0.75,3pXUar0YEshH5Zzm7a5LuB,0.0,5.0,0.142,-5.101,1.0,0.0444,118.093,4.0,https://api.spotify.com/v1/tracks/3pXUar0YEshH5Zzm7a5LuB,audio_features,spotify:track:3pXUar0YEshH5Zzm7a5LuB,0.643
6823,0.095,https://api.spotify.com/v1/audio-analysis/6VDmaTRvwxZay7kjYIr89z,0.849,219093.0,0.46,6VDmaTRvwxZay7kjYIr89z,0.00444,7.0,0.163,-12.742,1.0,0.194,102.6,4.0,https://api.spotify.com/v1/tracks/6VDmaTRvwxZay7kjYIr89z,audio_features,spotify:track:6VDmaTRvwxZay7kjYIr89z,0.555
6824,0.52,https://api.spotify.com/v1/audio-analysis/2AyRyaIASwwqE7RNVCedss,0.732,298080.0,0.499,2AyRyaIASwwqE7RNVCedss,8.62e-06,5.0,0.0842,-6.794,1.0,0.0346,134.027,4.0,https://api.spotify.com/v1/tracks/2AyRyaIASwwqE7RNVCedss,audio_features,spotify:track:2AyRyaIASwwqE7RNVCedss,0.431
6825,0.0667,https://api.spotify.com/v1/audio-analysis/6D5ruo3ATaIVjAXw9QBs3X,0.837,215013.0,0.887,6D5ruo3ATaIVjAXw9QBs3X,0.0,3.0,0.131,-7.138,0.0,0.062,129.451,4.0,https://api.spotify.com/v1/tracks/6D5ruo3ATaIVjAXw9QBs3X,audio_features,spotify:track:6D5ruo3ATaIVjAXw9QBs3X,0.859
6826,0.404,https://api.spotify.com/v1/audio-analysis/0qnEQN2Af0f2Rsk3SWlM5B,0.472,132693.0,0.835,0qnEQN2Af0f2Rsk3SWlM5B,0.0,6.0,0.16,-5.248,1.0,0.0399,74.997,4.0,https://api.spotify.com/v1/tracks/0qnEQN2Af0f2Rsk3SWlM5B,audio_features,spotify:track:0qnEQN2Af0f2Rsk3SWlM5B,0.883
6827,0.112,https://api.spotify.com/v1/audio-analysis/1fUHylttRDqDImLCcgFLDs,0.497,225613.0,0.815,1fUHylttRDqDImLCcgFLDs,9.69e-06,6.0,0.125,-7.858,1.0,0.0371,103.511,4.0,https://api.spotify.com/v1/tracks/1fUHylttRDqDImLCcgFLDs,audio_features,spotify:track:1fUHylttRDqDImLCcgFLDs,0.57
6828,0.346,https://api.spotify.com/v1/audio-analysis/78XgmmZycJ2HSSbHRYdlxy,0.615,314533.0,0.448,78XgmmZycJ2HSSbHRYdlxy,6.35e-05,0.0,0.0606,-10.82,0.0,0.0297,82.883,4.0,https://api.spotify.com/v1/tracks/78XgmmZycJ2HSSbHRYdlxy,audio_features,spotify:track:78XgmmZycJ2HSSbHRYdlxy,0.234
6829,0.0731,https://api.spotify.com/v1/audio-analysis/6nXzKd8oA6N1qgG1vMZUKe,0.63,233867.0,0.508,6nXzKd8oA6N1qgG1vMZUKe,0.0,0.0,0.0626,-10.714,0.0,0.36,175.688,4.0,https://api.spotify.com/v1/tracks/6nXzKd8oA6N1qgG1vMZUKe,audio_features,spotify:track:6nXzKd8oA6N1qgG1vMZUKe,0.821
6830,0.0851,https://api.spotify.com/v1/audio-analysis/2rtDTRFjBoqyj2rgi5mOAF,0.758,219467.0,0.875,2rtDTRFjBoqyj2rgi5mOAF,0.0,3.0,0.227,-4.518,0.0,0.0363,112.966,4.0,https://api.spotify.com/v1/tracks/2rtDTRFjBoqyj2rgi5mOAF,audio_features,spotify:track:2rtDTRFjBoqyj2rgi5mOAF,0.908
6831,0.00129,https://api.spotify.com/v1/audio-analysis/2o7iBEEtJ0Kl8gSYehrImW,0.657,218373.0,0.697,2o7iBEEtJ0Kl8gSYehrImW,0.00156,11.0,0.128,-8.76,0.0,0.0308,125.999,4.0,https://api.spotify.com/v1/tracks/2o7iBEEtJ0Kl8gSYehrImW,audio_features,spotify:track:2o7iBEEtJ0Kl8gSYehrImW,0.656
6832,0.0645,https://api.spotify.com/v1/audio-analysis/52bYQwPwywxmpgh5fPtwq0,0.736,248867.0,0.741,52bYQwPwywxmpgh5fPtwq0,0.0,8.0,0.137,-3.857,0.0,0.292,92.65,4.0,https://api.spotify.com/v1/tracks/52bYQwPwywxmpgh5fPtwq0,audio_features,spotify:track:52bYQwPwywxmpgh5fPtwq0,0.566
6833,0.664,https://api.spotify.com/v1/audio-analysis/1t4DCqjSKQpCtO0CAW72XY,0.582,354333.0,0.565,1t4DCqjSKQpCtO0CAW72XY,1.16e-06,4.0,0.112,-8.996,1.0,0.0315,92.749,4.0,https://api.spotify.com/v1/tracks/1t4DCqjSKQpCtO0CAW72XY,audio_features,spotify:track:1t4DCqjSKQpCtO0CAW72XY,0.369
6834,0.0529,https://api.spotify.com/v1/audio-analysis/7Jivh0vTRGrCVOz55GDYJ4,0.68,303133.0,0.914,7Jivh0vTRGrCVOz55GDYJ4,0.00493,0.0,0.226,-7.392,1.0,0.0418,97.055,4.0,https://api.spotify.com/v1/tracks/7Jivh0vTRGrCVOz55GDYJ4,audio_features,spotify:track:7Jivh0vTRGrCVOz55GDYJ4,0.87
6835,0.2,https://api.spotify.com/v1/audio-analysis/4QXhRjZacZ1gZUeL7Ukktw,0.601,361107.0,0.48,4QXhRjZacZ1gZUeL7Ukktw,0.0955,6.0,0.0297,-11.41,0.0,0.0732,188.214,4.0,https://api.spotify.com/v1/tracks/4QXhRjZacZ1gZUeL7Ukktw,audio_features,spotify:track:4QXhRjZacZ1gZUeL7Ukktw,0.793
6836,0.313,https://api.spotify.com/v1/audio-analysis/0Lkw0Toym9cizcC2CgMvGL,0.569,241293.0,0.517,0Lkw0Toym9cizcC2CgMvGL,0.0,5.0,0.145,-9.352,1.0,0.0333,78.844,4.0,https://api.spotify.com/v1/tracks/0Lkw0Toym9cizcC2CgMvGL,audio_features,spotify:track:0Lkw0Toym9cizcC2CgMvGL,0.518
6837,0.251,https://api.spotify.com/v1/audio-analysis/3c3yFXZw7ECjgyTzqiAVyM,0.437,238827.0,0.583,3c3yFXZw7ECjgyTzqiAVyM,0.000162,1.0,0.25,-9.841,0.0,0.177,76.583,4.0,https://api.spotify.com/v1/tracks/3c3yFXZw7ECjgyTzqiAVyM,audio_features,spotify:track:3c3yFXZw7ECjgyTzqiAVyM,0.352
6838,0.567,https://api.spotify.com/v1/audio-analysis/1FeChgMIl4gmwtPMKCj9pV,0.407,400358.0,0.624,1FeChgMIl4gmwtPMKCj9pV,0.0,2.0,0.306,-7.949,1.0,0.039,170.944,4.0,https://api.spotify.com/v1/tracks/1FeChgMIl4gmwtPMKCj9pV,audio_features,spotify:track:1FeChgMIl4gmwtPMKCj9pV,0.273
6839,0.00319,https://api.spotify.com/v1/audio-analysis/1Uqrj66Qp6Dg6NCEUjiTQj,0.463,250543.0,0.503,1Uqrj66Qp6Dg6NCEUjiTQj,0.00515,4.0,0.072,-10.768,1.0,0.0262,69.016,4.0,https://api.spotify.com/v1/tracks/1Uqrj66Qp6Dg6NCEUjiTQj,audio_features,spotify:track:1Uqrj66Qp6Dg6NCEUjiTQj,0.364
6840,0.63,https://api.spotify.com/v1/audio-analysis/0z5E34e7ZT3XKMYQNXh6tH,0.587,289227.0,0.493,0z5E34e7ZT3XKMYQNXh6tH,0.0,8.0,0.224,-8.368,1.0,0.0296,131.727,3.0,https://api.spotify.com/v1/tracks/0z5E34e7ZT3XKMYQNXh6tH,audio_features,spotify:track:0z5E34e7ZT3XKMYQNXh6tH,0.205
